"site","Observed.rich","Estimator.rich","Est_s.e..rich","year","Observed.div","Estimator.div","Est_s.e..div","turnover","propObs.rich","propObs.div","traps","years","final.obs.div","final.obs.rich","final.est.div.se","final.est.rich.se","prop.final.est.div","prop.final.est.rich","final.est.div","final.est.rich","warning","signif.rich","signif.div","final.signif.rich","final.signif.div","signifText.rich","signifText.div","obsRank"
"WOOD",49,61.031850117096,10.2008648150204,"2015",22.7596412073257,24.9307067138514,1.48652893654995,NA,0.80285948903709,0.912916006295184,305,1,35.9564374780941,108,0.965105681981125,13.3301868244108,0.615079851019683,0.382703593735083,37.0027422774371,128.036425061425,"N",1,1,1,1,"No Overlap","No Overlap",1
"WOOD",69,108.942857142857,22.0803023754605,"2016",30.7771857491486,32.8433873029538,1.30639503745071,0.485714285714286,0.633359559402046,0.937089267475788,700,2,35.9564374780941,108,0.965105681981125,13.3301868244108,0.831754185092258,0.538909142198382,37.0027422774371,128.036425061425,"N",1,1,1,1,"No Overlap","No Overlap",1
"WOOD",77,111.537766031437,19.103041963881,"2017",31.2390399728371,32.9113385734653,1.18346786377417,0.47012987012987,0.690349132313602,0.949187767100529,1027,3,35.9564374780941,108,0.965105681981125,13.3301868244108,0.844235806595488,0.601391361583702,37.0027422774371,128.036425061425,"N",1,1,1,1,"No Overlap","No Overlap",1
"WOOD",85,115.227187028658,19.6491884912439,"2018",31.5173869256632,32.8344721354035,1.25150639894839,0.441197691197691,0.737673132460138,0.959887120940793,1326,4,35.9564374780941,108,0.965105681981125,13.3301868244108,0.851758139690131,0.663873580969021,37.0027422774371,128.036425061425,"N",1,1,1,1,"No Overlap","No Overlap",1
"WOOD",94,122.391018968309,16.5580016916895,"2019",32.1400968900946,33.3958357607675,0.874195002725922,0.465226626607224,0.768030209997186,0.962398339731085,1572,5,35.9564374780941,108,0.965105681981125,13.3301868244108,0.868586891455676,0.734166077777506,37.0027422774371,128.036425061425,"N",1,1,1,1,"No Overlap","No Overlap",1
"WOOD",98,118.155076628352,11.1636682138643,"2020",32.8594928793691,33.9911873025668,1.00890824025118,0.472181301285779,0.82941844562677,0.966706240263863,1740,6,35.9564374780941,108,0.965105681981125,13.3301868244108,0.888028585368,0.765407187470166,37.0027422774371,128.036425061425,"N",1,1,1,1,"No Overlap","No Overlap",1
"WOOD",104,124.035471749366,11.3888857904571,"2021",34.8283226094125,35.9066192631832,1.08294138143693,0.492075967033924,0.838469822649999,0.969969418566888,2008,7,35.9564374780941,108,0.965105681981125,13.3301868244108,0.941236256174708,0.812268852009155,37.0027422774371,128.036425061425,"N",1,0,1,1,"No Overlap","Overlap",1
"WOOD",108,128.036425061425,11.5337950544872,"2022",35.9564374780941,37.0027422774371,1.00691053417516,0.499160352695744,0.843509961701815,0.971723587633099,2220,8,35.9564374780941,108,0.965105681981125,13.3301868244108,0.971723587633099,0.843509961701815,37.0027422774371,128.036425061425,"N",1,1,1,1,"No Overlap","No Overlap",1
"WOOD",108,128.036425061425,13.3301868244108,"full",35.9564374780941,37.0027422774371,0.965105681981125,0.499160352695744,0.843509961701815,0.971723587633099,2220,8,35.9564374780941,108,0.965105681981125,13.3301868244108,0.971723587633099,0.843509961701815,37.0027422774371,128.036425061425,"N",1,1,1,1,"No Overlap","No Overlap",1
"WREF",13,14.9938080495356,3.11692157295496,"2018",5.71031365179574,5.81149403178196,0.274479055448867,NA,0.867024571546562,0.982589609585266,323,1,5.89359081556255,16,0.130485418605716,8.94053880572618,0.95976675341118,0.541842875731945,5.94968895463432,23.9921951219512,"N",0,0,1,1,"Overlap","Overlap",43
"WREF",14,18.4927184466019,6.25618587939464,"2019",5.8779790243863,5.94613795367463,0.186173452134044,0.357142857142857,0.757054731592072,0.988537277503592,618,2,5.89359081556255,16,0.130485418605716,8.94053880572618,0.987947280808324,0.583523096942095,5.94968895463432,23.9921951219512,"N",0,0,1,1,"Overlap","Overlap",43
"WREF",14,14.9985795454545,2.75924005598064,"2020",5.89283721771353,5.94389440505812,0.163216702138653,0.36038961038961,0.933421725542191,0.991410145627564,704,3,5.89359081556255,16,0.130485418605716,8.94053880572618,0.990444586707931,0.583523096942095,5.94968895463432,23.9921951219512,"N",0,0,1,1,"Overlap","Overlap",43
"WREF",16,19.9956092206367,6.4973464296148,"2021",5.86667310731189,5.92264522745878,0.164464175880424,0.379148629148629,0.800175669740887,0.990549472744477,911,4,5.89359081556255,16,0.130485418605716,8.94053880572618,0.98604702733951,0.666883539362394,5.94968895463432,23.9921951219512,"N",0,0,0,1,"Overlap","Overlap",43
"WREF",16,23.9921951219512,7.32053350629369,"2022",5.89359081556255,5.94968895463432,0.150551720334579,0.346861471861472,0.666883539362394,0.990571248430041,1025,5,5.89359081556255,16,0.130485418605716,8.94053880572618,0.990571248430041,0.666883539362394,5.94968895463432,23.9921951219512,"N",1,0,0,1,"No Overlap","Overlap",43
"WREF",16,23.9921951219512,8.94053880572618,"full",5.89359081556255,5.94968895463432,0.130485418605716,0.346861471861472,0.666883539362394,0.990571248430041,1025,5,5.89359081556255,16,0.130485418605716,8.94053880572618,0.990571248430041,0.666883539362394,5.94968895463432,23.9921951219512,"N",0,0,0,1,"Overlap","Overlap",43
"YELL",31,34.5825242718447,7.56277012229116,"2018",15.0460353171113,15.8340387018539,0.749756212897343,NA,0.896406513194834,0.950233582247697,206,1,16.9169952661374,45,0.667622180673205,8.15055303577823,0.864524729119791,0.645070614989703,17.4038229449264,48.0567542213884,"N",0,1,1,1,"Overlap","No Overlap",25
"YELL",40,44.4891826923077,10.6404401438059,"2019",17.6003217100739,18.1609340089375,0.711630821383173,0.365853658536585,0.899094961502094,0.96913086636471,416,2,16.9169952661374,45,0.667622180673205,8.15055303577823,1.01129055183849,0.832349180631875,17.4038229449264,48.0567542213884,"N",0,0,0,1,"Overlap","Overlap",25
"YELL",45,48.0567542213884,7.89828383617389,"2021",16.9169952661374,17.4038229449264,0.622763338092283,0.51219512195122,0.936392828210859,0.972027543584562,533,3,16.9169952661374,45,0.667622180673205,8.15055303577823,0.972027543584562,0.936392828210859,17.4038229449264,48.0567542213884,"N",0,0,0,1,"Overlap","Overlap",25
"YELL",45,48.0567542213884,8.15055303577823,"full",16.9169952661374,17.4038229449264,0.667622180673205,0.51219512195122,0.936392828210859,0.972027543584562,533,3,16.9169952661374,45,0.667622180673205,8.15055303577823,0.972027543584562,0.936392828210859,17.4038229449264,48.0567542213884,"N",0,0,0,1,"Overlap","Overlap",25
